yedP	2025511	2026326	1013
yedQ	2026323	2028017	1865
yodC	2028188	2028370	261
yedI	2028449	2029366	1090
yedA	2029539	2030459	1093
vsr	2030448	2030918	1470
dcm	2030899	2032317	1485
yedJ	2032384	2033079	735
yedR	2033119	2033484	530
rseX	2033649	2033739	255
yedS	2034051	2035243	1504
hchA	2035835	2036686	1443
yedV	2036794	2038152	2358
yedW	2038152	2038823	804
hiuH	2038956	2039369	546
yedY	2039478	2040482	1113
yedZ	2040483	2041118	636
zinT	2041375	2042025	907
yodB	2042368	2042898	873
serU	2043468	2043557	183
mtfA	2043651	2044448	891
asnT	2044549	2044624	176
yeeJ	2044938	2052014	7390
yeeL	2052276	2053328	1367
shiA	2053643	2054959	1631
amn	2055061	2056515	1556
yeeN	2056858	2057574	1059
asnW	2058027	2058102	176
yeeO	2058203	2059690	1648
asnU	2059851	2059926	236
cbl	2059964	2060914	1052
nac	2061016	2061933	1244
asnV	2062260	2062335	402
ldtA	2062391	2063323	997
cobT	2063388	2064467	1091
cobS	2064479	2065222	1743
cobU	2065219	2065764	849
yeeH	2066068	2066154	237
insH1	2066305	2067321	1055
yoeG	2067360	2067892	901
yoeH	2068261	2068419	374
yoeA	2068635	2068940	521
yoeA	2070277	2070474	1197
insD1	2068952	2069857	1905
insC1	2069815	2070180	845
yeeP	2070660	2071211	1031
isrC	2071317	2071511	300
flu	2071539	2074658	3147
yeeR	2074779	2076311	1653
yeeS	2076308	2076754	1446
yeeT	2076817	2077038	284
cbeA	2077112	2077480	442
cbtA	2077569	2077943	463
yeeW	2077940	2078107	1167
yoeD	2078549	2078677	197
yoeF	2078746	2078931	254
yeeX	2079032	2079361	501
yeeA	2079533	2080591	1256
sbmC	2080789	2081262	592
dacD	2081381	2082547	1375
sbcB	2082756	2084183	1636
yeeD	2084226	2084453	241
yeeE	2084467	2085525	1237
plaP	2085704	2087062	2358
yoeI	2087052	2087114	277
yeeY	2087329	2088258	975
yeeZ	2088304	2089128	907
yoeB	2089211	2089465	1254
yefM	2089462	2089713	534
hisL	2089996	2090046	333
hisG	2090192	2091091	1045
hisD	2091097	2092401	1310
hisC	2092398	2093468	2070
hisB	2093468	2094535	2067
hisH	2094535	2095125	1590
hisA	2095125	2095862	1737
hisF	2095844	2096620	1776
hisI	2096614	2097225	1611
wzzB	2097321	2098301	1126
ugd	2098447	2099613	1415
gnd	2099862	2101268	2406
wbbL	2102944	2103389	1445
wbbL	2101396	2101744	499
insH1	2101895	2102911	1496
wbbK	2103391	2104509	2118
wbbJ	2104494	2105084	1590
wbbI	2105065	2106057	995
wbbH	2106060	2107226	2166
glf	2107226	2108329	1111
wzxB	2108337	2109584	2247
rfbC	2109581	2110138	1557
rfbA	2110138	2111019	939
rfbD	2111077	2111976	1899
rfbB	2111976	2113061	1458
wcaN	2113434	2114327	1068
wcaM	2114502	2115896	1405
wcaL	2115907	2117127	2220
wcaK	2117124	2118404	1556
wzxC	2118680	2120158	1480
wcaJ	2120160	2121554	1449
cpsG	2121609	2122979	1475
cpsB	2123084	2124520	1439
wcaI	2124523	2125746	2223
wcaH	2125743	2126222	482
wcaG	2126225	2127190	968
gmd	2127193	2128314	1147
wcaF	2128340	2128888	564
wcaE	2128904	2129650	757
wcaD	2129661	2130878	2217
wcaC	2130853	2132070	2217
wcaB	2132067	2132555	491
wcaA	2132558	2133397	932
wzc	2133490	2135652	2165
wzb	2135655	2136098	449
wza	2136104	2137243	1798
yegH	2137902	2139485	2242
asmA	2139759	2141612	1875
dcd	2141634	2142215	673
udk	2142307	2142948	959
yegE	2143266	2146583	3635
alkA	2146692	2147540	982
yegD	2147674	2149026	1486
yegI	2149039	2150985	2146
yegJ	2151185	2151646	661
yegK	2151711	2152472	1761
yegL	2152469	2153128	840
sibA	2153309	2153451	323
ibsA	2153349	2153408	295
sibB	2153644	2153779	371
ibsB	2153681	2153737	335
mdtA	2154016	2155263	1526
mdtB	2155263	2158385	4122
mdtC	2158386	2161463	3078
iceT	2161464	2162879	1416
baeS	2162876	2164279	2403
baeR	2164276	2164998	1722
yegP	2165189	2165521	523
yegQ	2165668	2167029	1508
cyaR	2167114	2167200	171
ogrK	2167302	2167520	300
yegZ	2167602	2167814	387
yegR	2167989	2168306	723
yegS	2168712	2169611	1305
gatR	2171429	2171727	1298
gatR	2169693	2170167	543
insE1	2170236	2170535	368
insF1	2170532	2171398	1866
gatD	2171833	2172873	1088
gatC	2172921	2174278	1361
gatB	2174282	2174566	315
gatA	2174597	2175049	462
gatZ	2175059	2176321	1291
gatY	2176350	2177204	1162
fbaB	2177512	2178564	1309
yegT	2178821	2180098	1534
yegU	2180095	2181099	2004
yegV	2181096	2182061	1965
yegW	2182035	2182781	798
yegX	2182833	2183651	883
thiD	2183716	2184516	1800
thiM	2184513	2185301	1011
rcnR	2185524	2185796	393
rcnA	2185917	2186741	945
rcnB	2186960	2187298	557
yehA	2187380	2188414	1050
yehB	2188430	2190910	2496
yehC	2190926	2191645	754
yehD	2191680	2192222	835
yehE	2192515	2192796	544
mrp	2193059	2194168	1241
metG	2194300	2196333	2165
yehH	2196474	2200269	3936
yehI	2200279	2203911	3642
yehK	2203972	2204289	378
yehL	2204596	2205684	1395
yehM	2205695	2207974	2290
yehP	2207967	2209103	2136
yehQ	2209100	2211100	3000
yehR	2211225	2211686	586
yehS	2211726	2212196	517
yehT	2212243	2212962	1719
yehU	2212959	2214644	1907
mlrA	2214866	2215597	953
yohO	2215657	2215764	167
yehW	2215745	2216476	736
yehX	2216481	2217407	1926
yehY	2217400	2218557	1164
osmF	2218564	2219481	1128
bglX	2219692	2221989	2493
dld	2222185	2223900	1911
pbpG	2223938	2224870	1106
yohC	2225044	2225631	757
yohD	2225801	2226379	748
yohF	2226509	2227270	814
mdtQ	2227323	2228758	1659
yohP	2228982	2229065	307
dusC	2229438	2230385	1186
yohJ	2230624	2231022	637
yohK	2231019	2231714	1695
cdd	2231844	2232728	1014
sanA	2232878	2233597	869
yeiS	2233600	2233839	242
preT	2234033	2235271	1432
preA	2235265	2236500	2235
mglC	2236743	2237753	1026
mglA	2237769	2239289	1581
mglB	2239350	2240348	1278
galS	2240628	2241668	1182
yeiB	2241810	2242967	1174
folE	2242984	2243652	926
yeiG	2243910	2244746	1094
cirA	2244778	2246769	2285
lysP	2247063	2248532	1674
yeiE	2248737	2249618	980
yeiH	2249717	2250766	1148
nfo	2250840	2251697	931
yeiI	2251700	2252788	1091
nupX	2252895	2254145	1350
rihB	2254245	2255186	1110
yeiL	2255355	2256014	828
psuT	2256085	2257335	1344
psuG	2257429	2258367	1938
psuK	2258355	2259296	1364
fruA	2259719	2261410	1708
fruK	2261427	2262365	1938
fruB	2262365	2263495	1498
setB	2263863	2265044	1549
yeiW	2265041	2265295	409
yeiP	2265450	2266022	727
yeiQ	2266245	2267711	1689
yeiR	2267829	2268815	1104
lpxT	2268854	2269567	752
mepS	2269979	2270545	978
rtn	2270726	2272282	1737
yejA	2272364	2274178	1896
yejB	2274179	2275273	1095
yejE	2275273	2276298	2025
yejF	2276300	2277889	1591
yejG	2277893	2278237	677
bcr	2278570	2279760	1218
rsuA	2279788	2280483	844
yejH	2280632	2282392	1909
rplY	2282517	2282801	409
yejK	2282940	2283947	1189
yejL	2284129	2284356	409
yejM	2284376	2286136	1780
proL	2286211	2286287	151
yejO	2290114	2290180	1066
yejO	2286390	2288914	2675
insH1	2289065	2290081	1435
narP	2290500	2291147	1066
ccmH	2291358	2292410	2052
dsbE	2292407	2292964	1557
ccmF	2292961	2294904	2943
ccmE	2294901	2295380	1479
ccmD	2295377	2295586	1209
ccmC	2295583	2296320	779
ccmB	2296362	2297024	1662
ccmA	2297021	2297644	636
napC	2297657	2298259	612
napB	2298269	2298718	1449
napH	2298715	2299578	1863
napG	2299565	2300260	702
napA	2300267	2302753	3486
napD	2302750	2303013	1263
napF	2303003	2303497	902
eco	2303905	2304393	896
mqo	2305108	2306754	1864
yojI	2306972	2308615	1719
alkB	2308691	2309341	1650
ada	2309341	2310405	1138
apbE	2310479	2311534	1167
ompC	2311646	2312749	1438
micF	2313084	2313176	427
rcsD	2313488	2316160	2984
rcsB	2316177	2316827	667
rcsC	2317027	2319876	3016
atoS	2320043	2321869	1993
atoC	2321866	2323251	2385
atoD	2323447	2324109	858
atoA	2324109	2324759	1650
atoE	2324756	2326078	2322
atoB	2326109	2327293	1215
yfaP	2327367	2328143	781
yfaQ	2328148	2329797	1650
yfaS	2329798	2334402	5604
yfaT	2334336	2334959	1623
yfaA	2334956	2336644	1837
gyrA	2336793	2339420	2774
ubiG	2339567	2340289	869
yfaL	2340417	2344169	4448
nrdA	2344865	2347150	2981
nrdB	2347384	2348514	1364
yfaE	2348514	2348768	1254
inaA	2348822	2349472	829
yfaH	2349651	2349893	421
glpQ	2349935	2351011	1081
glpT	2351016	2352374	1631
glpA	2352647	2354275	1901
glpB	2354265	2355524	2259
glpC	2355521	2356711	2190
yfaD	2356904	2357803	1092
ypaA	2357804	2358001	198
rhmA	2358042	2358845	821
rhmT	2358863	2360152	1346
rhmD	2360209	2361414	1220
rhmR	2361429	2362211	1002
yfaY	2362431	2363633	1302
yfaZ	2363733	2364275	821
nudI	2364554	2364979	704
ais	2365018	2365620	910
arnB	2365928	2367067	1447
arnC	2367071	2368039	972
arnA	2368039	2370021	2982
arnD	2370018	2370908	1890
arnT	2370908	2372560	2652
arnE	2372557	2372892	1335
arnF	2372892	2373278	1386
pmrD	2373272	2373538	376
menE	2373648	2375003	2355
menC	2375000	2375962	1962
menB	2375962	2376819	872
menH	2376834	2377592	1758
menD	2377589	2379259	1759
menF	2379348	2380643	1374
elaB	2380722	2381027	360
elaA	2381082	2381543	526
rbn	2381608	2382525	982
elaD	2382713	2383924	1399
yfbK	2383995	2385722	1865
yfbL	2385860	2386831	1109
yfbM	2386934	2387437	606
yfbN	2387710	2388426	925
yfbO	2388635	2389057	631
yfbP	2389116	2389964	907
nuoN	2390048	2391505	1464
nuoM	2391512	2393041	1693
nuoL	2393205	2395046	2841
nuoK	2395043	2395345	1302
nuoJ	2395342	2395896	566
nuoI	2395908	2396450	557
nuoH	2396465	2397442	1977
nuoG	2397439	2400165	2779
nuoF	2400218	2401555	2337
nuoE	2401552	2402052	503
nuoC	2402055	2403845	1896
nuoB	2403951	2404613	678
nuoA	2404629	2405072	1074
lrhA	2405703	2406641	1858
alaA	2407561	2408778	2137
yfbR	2408862	2409461	683
yfbS	2409520	2411352	1919
yfbT	2411439	2412089	661
yfbU	2412100	2412594	577
yfbV	2412677	2413132	793
ackA	2413470	2414672	1540
pta	2414747	2416891	2219
yfcC	2417081	2418601	1710
yfcD	2418634	2419176	600
yfcE	2419234	2419788	607
yfcF	2419841	2420485	780
yfcG	2420621	2421268	783
folX	2421325	2421687	419
yfcH	2421708	2422601	914
yfcI	2422649	2423539	1087
hisP	2423736	2424509	781
hisM	2424517	2425233	1716
hisQ	2425230	2425916	776
hisJ	2426006	2426788	1003
argT	2427009	2427791	1048
ubiX	2428057	2428626	664
purF	2428721	2430238	1554
cvpA	2430275	2430763	747
dedD	2431022	2431684	1662
folC	2431674	2432942	1338
accD	2433012	2433926	1070
dedA	2434082	2434741	742
truA	2434824	2435636	1812
usg	2435636	2436649	1079
pdxB	2436715	2437851	1235
flk	2437950	2438945	1094
yfcJ	2438942	2440120	1443
fabB	2440385	2441605	1379
mnmC	2441764	2443770	2165
yfcL	2443891	2444169	312
epmC	2444203	2444751	1548
yfcA	2444751	2445560	1809
mepA	2445560	2446384	828
aroC	2446388	2447473	1120
prmB	2447508	2448440	1098
smrB	2448606	2449157	717
yfcO	2449228	2450049	823
yfcP	2450051	2450590	1539
yfcQ	2450587	2451075	1488
yfcR	2451072	2451584	1512
yfcS	2451584	2452336	772
yfcU	2452356	2455001	2727
yfcV	2455083	2455646	1244
sixA	2456327	2456812	688
fadJ	2457015	2459159	3144
fadI	2459159	2460469	1491
yfcZ	2460650	2460934	656
fadL	2461306	2462646	1712
yfdF	2463012	2464070	1424
mlaA	2464252	2465007	1049
yfdC	2465301	2466233	1226
argW	2466309	2466383	150
intS	2466545	2467702	1319
gtrA	2467855	2468217	515
gtrB	2468214	2469134	1920
gtrS	2469131	2470462	2331
tfaS	2470815	2471105	643
yfdK	2471077	2471517	467
yfdL	2471544	2472122	1578
yfdM	2472118	2472387	1269
yfdN	2472387	2472881	1494
oweS	2472878	2473585	726
yfdP	2473604	2473966	381
yfdQ	2474032	2474856	890
yfdR	2474984	2475520	664
yfdS	2475511	2475873	1362
yfdT	2475873	2476178	1305
ypdJ	2476181	2476231	53
torI	2476310	2476510	279
pawZ	2476584	2476598	88
dsdC	2476694	2477629	1153
dsdX	2477847	2479184	1555
dsdA	2479202	2480530	1346
emrY	2480638	2482176	2538
emrK	2482176	2483339	1579
evgA	2483755	2484369	1030
evgS	2484374	2487967	3598
yfdE	2488023	2489168	1219
yfdV	2489242	2490186	1014
oxc	2490256	2491950	1748
frc	2492004	2493254	1763
yfdX	2493767	2494402	931
ypdI	2494698	2494973	571
yfdY	2495050	2495292	595
lpxP	2495645	2496565	1273
ypdK	2496921	2496992	427
alaC	2497057	2498295	1614
ypdA	2498671	2500368	2073
ypdB	2500383	2501117	749
ypdC	2501130	2501987	870
fryA	2501990	2504485	2520
ypdE	2504510	2505547	2037
ypdF	2505547	2506632	1100
fryC	2506647	2507894	1269
fryB	2507916	2508242	545
glk	2508461	2509426	1169
yfeO	2509630	2510886	1460
ypeC	2511001	2511327	441
mntH	2511468	2512706	1574
nupC	2513042	2514244	1538
insL1	2514331	2515443	1199
yfeA	2515643	2517832	2398
alaX	2518041	2518116	115
alaW	2518156	2518231	311
yfeC	2518467	2518811	580
yfeD	2518813	2519205	394
gltX	2519257	2520672	1674
valU	2520931	2521006	334
valX	2521051	2521126	120
valY	2521173	2521248	122
lysV	2521253	2521328	80
xapR	2521593	2522477	1136
xapB	2522729	2523985	1316
xapA	2524045	2524878	1082
yfeN	2525127	2525891	1013
yfeR	2525930	2526856	1016
yfeH	2526946	2527944	1088
ypeB	2527941	2528159	220
ligA	2528161	2530176	2086
zipA	2530247	2531233	1216
cysZ	2531463	2532224	991
cysK	2532409	2533380	1156
ptsH	2533764	2534021	641
ptsI	2534066	2535793	1772
crr	2535834	2536343	550
pdxK	2536386	2537237	956
yfeK	2537342	2537716	479
yfeS	2537749	2538483	767
cysM	2538672	2539583	1045
cysA	2539717	2540814	2097
cysW	2540804	2541679	1875
cysU	2541679	2542512	1833
cysP	2542512	2543528	1320
ucpA	2543832	2544623	920
murR	2544752	2545609	1021
murQ	2545773	2546669	1060
murP	2546673	2548097	1428
yfeW	2548102	2549406	1309
yfeX	2549646	2550545	995
yfeY	2550641	2551216	636
yfeZ	2551277	2551726	1449
ypeA	2551713	2552138	639
amiA	2552352	2553221	1083
hemF	2553225	2554124	903
eutR	2554130	2555182	1098
eutK	2555228	2555728	513
eutL	2555741	2556400	669
eutC	2556410	2557297	908
eutB	2557318	2558679	1540
intZ	2558858	2560066	1387
yffL	2560257	2560898	832
yffM	2561368	2561613	715
yffN	2561625	2561993	380
yffO	2562111	2562527	534
yffP	2562524	2563117	1593
yffQ	2563592	2563969	852
yffR	2563980	2564372	403
yffS	2564523	2565332	960
eutA	2565481	2566884	2403
eutH	2566881	2568107	1443
eutG	2568324	2569511	2187
eutJ	2569501	2570337	847
eutE	2570348	2571751	1415
eutN	2571763	2572050	394
eutM	2572157	2572450	332
eutD	2572489	2573505	2016
eutT	2573502	2574305	1803
eutQ	2574302	2575003	1701
eutP	2574978	2575457	492
eutS	2575470	2575805	628
maeB	2576098	2578377	2568
talA	2578666	2579616	1239
tktB	2579636	2581639	2023
ypfG	2581734	2582777	1169
nudK	2582903	2583478	643
aegA	2583546	2585525	2185
narQ	2585731	2587431	1906
acrD	2587595	2590708	3277
ypfM	2590807	2590866	440
yffB	2591247	2591603	737
dapE	2591607	2592734	1131
ypfN	2592762	2592962	228
ypfH	2593072	2593770	772
tmcA	2593844	2595859	2030
ypfJ	2595874	2596737	1031
purC	2596905	2597618	926
bamC	2597831	2598865	1051
dapA	2598882	2599760	1024
gcvR	2599906	2600478	718
bcp	2600478	2600948	1470
hyfA	2601201	2601818	870
hyfB	2601818	2603836	3018
hyfC	2603847	2604794	958
hyfD	2604811	2606250	1456
hyfE	2606262	2606912	662
hyfF	2606917	2608497	1585
hyfG	2608487	2610154	2667
hyfH	2610164	2610709	555
hyfI	2610706	2611464	1758
hyfJ	2611457	2611870	1413
hyfR	2611900	2613912	2042
focB	2613934	2614782	870
yfgO	2614820	2615881	1274
bepA	2616094	2617557	1676
yfgD	2617578	2617937	380
hda	2618075	2618776	796
uraA	2618871	2620160	1375
upp	2620246	2620872	951
purM	2621197	2622234	1362
purN	2622234	2622872	1638
ppk	2623044	2625110	2238
ppx	2625115	2626656	1546
yfgF	2626695	2628938	2595
yfgG	2629290	2629481	543
yfgH	2629792	2630310	829
yfgI	2630326	2630865	555
guaA	2630958	2632535	1646
guaB	2632604	2634070	1628
xseA	2634232	2635602	1532
yfgJ	2635599	2635814	285
der	2635884	2637356	1590
bamB	2637474	2638652	1189
yfgM	2638663	2639283	638
hisS	2639301	2640575	1385
ispG	2640686	2641804	1145
rodZ	2641831	2642844	1298
rlmN	2643129	2644283	1304
ndk	2644433	2644864	580
pbpC	2645013	2647325	2313
yfhM	2647326	2652287	5168
sseA	2652494	2653339	1052
ryfA	2653855	2654158	819
sseB	2654157	2654933	918
pepB	2655075	2656358	1461
iscX	2656536	2656736	212
fdx	2656748	2657083	337
hscA	2657085	2658935	1867
hscB	2658952	2659467	611
iscA	2659563	2659886	340
iscU	2659903	2660289	414
iscS	2660317	2661531	1326
iscR	2661643	2662131	940
trmJ	2662583	2663323	859
suhB	2663442	2664245	922
yfhR	2664390	2665244	999
csiE	2665435	2666715	1471
hcaT	2666707	2667846	1299
hcaR	2668006	2668896	1890
iroK	2668006	2668071	1026
hcaE	2669032	2670393	2322
hcaF	2670390	2670908	1518
hcaC	2670908	2671228	1320
hcaB	2671225	2672037	1812
hcaD	2672047	2673249	1212
yphA	2673346	2673768	519
yphB	2673816	2674688	884
yphC	2674700	2675761	1127
yphD	2675827	2676825	1023
yphE	2676850	2678361	1534
yphF	2678384	2679367	1080
yphG	2679464	2682745	3399
yphH	2682863	2684056	1311
glyA	2684254	2685507	1581
hmp	2685835	2687025	1518
glnB	2687070	2687408	399
glrR	2687469	2688803	2334
yfhG	2688793	2689506	878
glrK	2689671	2691098	1486
glmY	2691157	2691340	499
purL	2691656	2695543	4145
mltF	2695801	2697357	1814
tadA	2697354	2697857	561
pgpC	2697915	2698550	844
yfhH	2698759	2699607	1057
yfhL	2699663	2699923	316
shoB	2700117	2700197	403
ohsC	2700520	2700596	399
acpS	2700618	2700998	1380
pdxJ	2700998	2701729	743
recO	2701741	2702469	740
era	2702481	2703386	1905
rnc	2703383	2704063	952
lepB	2704335	2705309	990
lepA	2705325	2707124	1997
rseC	2707322	2707801	1479
rseB	2707798	2708754	1956
rseA	2708754	2709404	683
rpoE	2709437	2710012	983
nadB	2710420	2712042	2030
trmN	2712027	2712764	869
srmB	2712896	2714230	1466
yfiE	2714439	2715320	984
eamB	2715423	2716010	690
grcA	2716066	2716449	688
ung	2716754	2717443	994
yfiF	2717491	2718528	1244
trxC	2718735	2719154	626
yfiP	2719223	2719921	767
pka	2719953	2722613	2692
pssA	2722727	2724082	1469
yfiM	2724128	2724451	369
kgtP	2724448	2725746	1621
rrfG	2726069	2726188	212
rrlG	2726281	2729184	3088
gltW	2729369	2729444	247
rrsG	2729616	2731157	1984
clpB	2731600	2734173	3573
ryfD	2734153	2734295	150
yfiH	2734303	2735034	1731
rluD	2735031	2736011	1115
bamD	2736146	2736883	872
raiA	2737154	2737495	612
pheL	2737599	2737646	151
pheA	2737745	2738905	1259
tyrA	2738948	2740069	1132
aroF	2740080	2741150	1280
yfiL	2741360	2741725	575
yfiR	2741875	2742393	668
yfiN	2742383	2743609	2226
yfiB	2743625	2744107	498
rplS	2744183	2744530	389
trmD	2744572	2745339	798
rimM	2745370	2745918	567
rpsP	2745937	2746185	497
ffh	2746434	2747795	1528
ypjD	2747962	2748753	958
yfjD	2748774	2750060	1307
grpE	2750115	2750708	716
nadK	2750831	2751709	1001
recN	2751795	2753456	1747
bamE	2753605	2753946	490
ratB	2754008	2754298	1290
ratA	2754288	2754764	608
smpB	2754896	2755378	614
ssrA	2755593	2755955	577
intA	2756159	2757400	1445
yfjH	2757644	2758600	1000
alpA	2758644	2758856	256
yfjI	2758985	2760394	1538
yfjJ	2760547	2761173	779
yfjK	2761351	2763540	3189
yfjL	2763537	2765153	1976
yfjM	2765513	2765776	405
rnlA	2765918	2766991	1215
rnlB	2766984	2767355	1371
yfjP	2767710	2768573	1218
yfjQ	2768665	2769486	913
yfjR	2769703	2770404	918
ypjK	2770445	2770681	277
yfjS	2770681	2771124	1443
yfjT	2771148	2771615	491
yfjU	2772002	2772154	165
yfjV	2772167	2773182	1151
yfjW	2773318	2775021	1839
ypjI	2775545	2775816	795
yfjX	2775919	2776377	561
yfjY	2776386	2776868	491
ypjJ	2776877	2777077	209
yfjZ	2777115	2777432	355
ypjF	2777453	2777782	350
psaA	2777972	2777985	203
ypjA	2778146	2782726	4919
pinH	2783065	2783304	573
ypjC	2783638	2785011	2124
ileY	2785762	2785837	635
ygaQ	2786397	2788649	2812
csiD	2788985	2789962	1313
lhgO	2789982	2791250	1288
gabD	2791273	2792721	1471
gabT	2792735	2794015	1294
gabP	2794253	2795653	1638
csiR	2795674	2796336	683
ygaU	2796337	2796786	533
yqaE	2796870	2797028	341
ygaV	2797211	2797510	482
ygaP	2797520	2798044	534
stpA	2798091	2798495	1073
alaE	2799164	2799613	1118
ygaC	2799650	2799994	496
ygaM	2800146	2800475	481
nrdH	2800723	2800968	493
nrdI	2800965	2801375	1410
nrdE	2801348	2803492	3144
nrdF	2803502	2804461	969
proV	2804815	2806017	1556
proW	2806010	2807074	2064
proX	2807132	2808124	1050
ygaY	2808316	2809493	1369
ygaZ	2809617	2810354	861
ygaH	2810344	2810679	1335
mprA	2810770	2811300	621
emrA	2811427	2812599	1299
emrB	2812616	2814154	1555
luxS	2814218	2814733	584
micA	2814802	2814879	146
gshA	2814883	2816439	1629
yqaA	2816512	2816940	1428
yqaB	2816937	2817503	847
argQ	2817784	2817860	275
argZ	2818059	2818135	139
argY	2818198	2818274	275
argV	2818473	2818549	80
serV	2818553	2818645	408
csrA	2818961	2819146	420
alaS	2819381	2822011	2758
recX	2822139	2822639	569
recA	2822708	2823769	1141
pncC	2823849	2824346	642
mltB	2824491	2825576	1341
srlA	2825832	2826395	819
srlE	2826392	2827351	1959
srlB	2827362	2827733	382
srlD	2827737	2828516	783
srlM	2828621	2828980	464
srlR	2829047	2829820	840
srlQ	2829813	2830778	1965
norR	2830775	2832289	1701
norV	2832476	2833915	1626
norW	2833912	2835045	2133
hypF	2835173	2837425	2405
hydN	2837578	2838105	676
ascG	2838254	2839264	1270
ascF	2839524	2840981	1717
ascB	2840990	2842414	1433
hycI	2842573	2843043	1470
hycH	2843036	2843446	1410
hycG	2843443	2844210	1767
hycF	2844210	2844752	552
hycE	2844762	2846471	1727
hycD	2846489	2847412	926
hycC	2847415	2849241	2826
hycB	2849238	2849849	736
hycA	2849974	2850435	673
hypA	2850647	2850997	562
hypB	2851001	2851873	876
hypC	2851864	2852136	1272
hypD	2852136	2853257	2121
hypE	2853254	2854264	2010
fhlA	2854338	2856416	2152
ygbA	2856453	2856806	640
mutS	2857093	2859654	2848
pphB	2859760	2860416	762
ygbI	2860467	2861234	963
ygbJ	2861430	2862338	1104
ygbK	2862335	2863501	2166
ygbL	2863593	2864231	730
ygbM	2864236	2865012	781
ygbN	2865101	2866465	1453
rpoS	2866559	2867551	1055
nlpD	2867614	2868753	1279
pcm	2868893	2869519	1626
umpG	2869513	2870274	1761
truD	2870255	2871304	2049
ispF	2871301	2871780	1479
ispD	2871780	2872490	729
ftsB	2872509	2872820	505
ygbE	2873014	2873337	373
cysC	2873387	2873992	1605
cysN	2873992	2875419	1429
cysD	2875421	2876329	1160
iap	2876581	2877618	1289
ygbF	2878569	2878853	286
ygbT	2878855	2879772	933
casE	2879788	2880387	1599
casD	2880374	2881048	677
casC	2881051	2882142	1104
casB	2882155	2882637	1482
casA	2882630	2884138	1923
ygcB	2884553	2887219	2801
sokX	2887354	2887409	190
cysH	2887578	2888312	809
cysI	2888387	2890099	2712
cysJ	2890099	2891898	2115
queD	2892214	2892579	681
ygcN	2892657	2893928	1349
ygcO	2893919	2894179	1260
ygcP	2894196	2894771	592
ygcQ	2894919	2895779	1860
ygcR	2895776	2896555	1779
ygcS	2896533	2897870	1431
ygcU	2897964	2899418	1524
ygcW	2899488	2900273	1104
yqcE	2900592	2901869	1596
ygcE	2901896	2903374	1505
queE	2904747	2905418	810
yqcG	2905557	2905697	279
ygcG	2905711	2906583	886
eno	2906643	2907941	1386
pyrG	2908029	2909666	1865
mazG	2909894	2910685	862
mazF	2910756	2911091	1335
mazE	2911091	2911339	326
relA	2911417	2913651	2282
rlmD	2913699	2915000	1358
barA	2915057	2917813	2813
gudD	2918045	2919385	1361
gudX	2919406	2920746	1342
gudP	2920748	2922100	1787
yqcA	2922535	2922984	467
truC	2923002	2923784	1782
yqcC	2923784	2924113	372
csrB	2924156	2924524	579
syd	2924735	2925280	613
queF	2925348	2926196	916
ygdH	2926308	2927672	1476
sdaC	2928229	2929518	1846
sdaB	2929576	2930943	1425
ygdG	2931055	2931810	867
fucO	2931865	2933013	1176
fucA	2933041	2933688	1194
fucP	2934235	2935551	1863
fucI	2935584	2937359	1808
fucK	2937468	2938886	1527
fucU	2938888	2939310	424
fucR	2939368	2940099	789
rlmM	2940143	2941243	2100
ygdD	2941236	2941631	414
gcvA	2941650	2942567	1046
gcvB	2942696	2942901	334
ygdI	2942918	2943145	419
csdA	2943337	2944542	1397
csdE	2944542	2944985	1443
tcdA	2945036	2945842	1045
mltA	2946081	2947178	1306
metZ	2947387	2947463	285
metW	2947497	2947573	110
metV	2947607	2947683	110
amiC	2947757	2949010	1485
argA	2949242	2950573	1563
recD	2950635	2952461	2826
recB	2952461	2956003	4542
ptrA	2955996	2958884	3064
recC	2959060	2962428	3381
ppdC	2962441	2962764	1323
ygdB	2962749	2963156	1407
ppdB	2963153	2963716	1563
ppdA	2963707	2964177	654
thyA	2964361	2965155	801
lgt	2965162	2966037	1026
ptsP	2966188	2968434	2259
rppH	2968447	2968977	1215
mutH	2969662	2970351	1374
ygdQ	2970420	2971133	782
ygdR	2971271	2971489	356
tas	2971597	2972637	1148
lplT	2972669	2973862	2193
aas	2973855	2976014	2247
omrA	2976102	2976189	202
omrB	2976304	2976385	295
galR	2976599	2977630	1245
lysA	2977637	2978899	1384
lysR	2979021	2979956	1057
ygeA	2979943	2980635	821
araE	2980764	2982182	1733
kduD	2982497	2983258	791
kduI	2983288	2984124	1123
yqeF	2984411	2985592	1436
yqeG	2985847	2987076	1484
yqeH	2987536	2988168	1092
yqeI	2988502	2989311	1143
yqeJ	2989304	2989786	1482
yqeL	2989819	2989899	116
yqeK	2989935	2990360	619
ygeF	2990554	2991043	683
ygeG	2991268	2991759	716
ygeH	2992094	2993470	1711
ygeI	2993638	2993856	386
pbl	2993939	2994441	585
ygeK	2994460	2995092	854
ygeN	2995314	2996020	1706
ygeO	2995962	2996360	410
insD1	2996372	2997277	1905
insC1	2997235	2997600	457
ygeQ	2997692	2998828	1292
glyU	2998984	2999057	152
ygeR	2999136	2999891	1209
xdhA	3000345	3002603	2712
xdhB	3002614	3003492	889
xdhC	3003489	3003968	1479
ygeV	3004008	3005786	2254
ygeW	3006262	3007452	1666
